				180,180.0446,404546.7
				181,180.0555,125895.1
				182,181.0448,25798684.0
				183,182.0404,1544499.6
				184,182.0526,5099898.5
				185,183.0605,12703677.0
				186,184.0557,918014.7
				187,185.0589,1430143.5
				188,186.0475,2139936.2
				189,187.0554,7480467.5
				190,188.0496,3551673.5
				191,189.0447,140789.2
				192,189.0572,1482311.6
				193,190.0651,6322299.0
				194,191.0603,274400.4
				195,191.0729,1088269.5
				196,192.0369,170494.4
				197,192.0447,293468.3
				198,192.0675,119749.8
				199,192.0804,88840.6
				200,193.0445,126220.6
				201,193.0522,491541.2
				202,193.0647,797166.2
				203,194.0364,1106827.25
				204,194.0524,2529359.0
				205,194.0602,5256038.0
				206,195.0478,5283473.5
				207,195.0554,505491.5313
				208,196.0551,1343572.4
				209,196.0679,69133.8
				210,197.051,5274063.5
				211,198.0717,86130.2
				212,199.0416,377067.1
				213,201.0572,1830949.8
				214,202.0525,1592566.2
				215,202.0654,132080.8
				216,203.0602,1368291.8
				217,203.0721,98701.8
				218,204.0557,4663775.0
				219,205.0757,134983.4
				220,206.04,837283.7
				221,207.0477,299159.9
				222,208.0557,2192545.0
				223,209.0635,1286909.1
				224,214.0424,1024115.4
				225,216.0685,654620.8
				226,217.0755,126751.5
				227,218.0599,150962.2
				228,219.0476,348729.6
				229,221.0477,163087.8
				230,221.063,122161.8
				231,222.0463,170370.6
				232,223.0665,672600.7
				233,228.0558,93020.5
				234,229.0512,96183.2
			end
		end
		spectrum
			charge=0
			collision_energy=-1.0
			collision_record=15 (nominal)
			dbsource=MassBank
			exactmass=313.086269479
			formula=C16H12FN3O3
			inchi=C16H12FN3O3/c1-19-14-7-6-10(20(22)23)8-12(14)16(18-9-15(19)21)11-4-2-3-5-13(11)17/h2-8H,9H2,1H3
			level=2
			mode=1
			precursor_ion=[M+H]+
			precursor_mz=314.0935
			peaks
				1,314.0933,893688256.0
			end
		end
		spectrum
			charge=0
			collision_energy=-1.0
			collision_record=30 (nominal)
			dbsource=MassBank
			exactmass=313.086269479
			formula=C16H12FN3O3
			inchi=C16H12FN3O3/c1-19-14-7-6-10(20(22)23)8-12(14)16(18-9-15(19)21)11-4-2-3-5-13(11)17/h2-8H,9H2,1H3
			level=2
			mode=1
			precursor_ion=[M+H]+
			precursor_mz=314.0935
			peaks
				1,123.024,1779760.5
				2,165.0659,3144333.5
				3,191.0453,951849.9
				4,193.0608,3170688.0
				5,211.0794,1316840.1
				6,227.0735,936564.5
				7,228.0819,1082989.1
				8,240.0692,2853820.5
				9,240.1053,1724049.5
				10,256.1003,1832258.8
				11,257.0724,3022046.5
				12,267.0925,1765411.8
				13,268.1005,46091348.0
				14,283.088,1250334.6
				15,286.0986,15547593.0
				16,300.0906,14063861.0
				17,314.0933,822724992.0
			end
		end
		spectrum
			charge=0
			collision_energy=-1.0
			collision_record=45 (nominal)
			dbsource=MassBank
			exactmass=313.086269479
			formula=C16H12FN3O3
			inchi=C16H12FN3O3/c1-19-14-7-6-10(20(22)23)8-12(14)16(18-9-15(19)21)11-4-2-3-5-13(11)17/h2-8H,9H2,1H3
			level=2
			mode=1
			precursor_ion=[M+H]+
			precursor_mz=314.0935
			peaks
				1,58.0287,1331500.8
				2,80.0494,1048936.6
				3,92.0493,656284.3
				4,94.0652,1561074.5
				5,107.0729,1593107.0
				6,109.0448,2330664.8
				7,117.0572,800555.6
				8,118.065,494090.2
				9,119.0605,925852.5
				10,119.0729,3067337.0
				11,120.0682,371021.1
				12,121.0759,456185.6
				13,123.024,4093762.2
				14,133.052,357927.0
				15,134.04,424895.2
				16,143.0604,544626.9
				17,144.0683,872804.5
				18,147.0678,4191793.8
				19,148.0392,393049.8
				20,151.0626,347166.9
				21,165.0659,10024716.0
				22,172.0629,2773245.2
				23,179.0579,899516.8
				24,183.06,1328913.9
				25,190.0611,2344015.0
				26,191.0451,3901534.2
				27,193.0608,6024816.0
				28,193.0884,398689.3
				29,197.0635,2831780.2
				30,198.0713,954160.3
				31,199.055,812334.1
				32,199.0792,2724184.8
				33,201.0529,732755.6
				34,205.076,1673575.8
				35,210.0714,7022352.0
				36,211.0792,17243356.0
				37,212.087,2994611.0
				38,213.0822,1763451.0
				39,213.0948,813225.2
				40,214.0662,1916845.5
				41,219.0916,1014166.6
				42,220.0994,1008609.4
				43,221.1073,2167688.8
				44,225.0824,2268505.8
				45,226.0662,456892.9
				46,227.0744,2357890.8
				47,227.0979,5859588.0
				48,228.0819,5778033.5
				49,228.1056,3993522.5
				50,235.0869,565607.0
				51,238.0898,799599.6
				52,239.0979,23625714.0
				53,240.0695,9978340.0
				54,240.1057,27185292.0
				55,241.077,721801.0
				56,241.0898,346328.8
				57,243.0688,1113215.1
				58,243.0927,968941.6
				59,245.0724,545613.4
				60,246.0565,782902.6
				61,249.1023,319746.2
				62,255.0929,2070964.5
				63,256.1006,6415481.5
				64,257.0721,11305332.0
				65,259.0881,1084794.1
				66,267.0928,10271382.0
				67,268.1006,314292896.0
				68,269.0957,407214.1
				69,270.0672,3136982.2
				70,271.0877,1624708.0
				71,272.0954,5549971.0
				72,283.0876,4883910.0
				73,284.0827,1447201.9
				74,284.0962,442306.8
				75,285.0906,1447713.2
				76,286.0986,30794408.0
				77,300.0905,113044216.0
				78,302.0945,405703.1
				79,314.0934,223915200.0
			end
		end
		spectrum
			charge=0
			collision_energy=-1.0
			collision_record=60 (nominal)
			dbsource=MassBank
			exactmass=313.086269479
			formula=C16H12FN3O3
			inchi=C16H12FN3O3/c1-19-14-7-6-10(20(22)23)8-12(14)16(18-9-15(19)21)11-4-2-3-5-13(11)17/h2-8H,9H2,1H3
			level=2
			mode=1
			precursor_ion=[M+H]+
			precursor_mz=314.0935
			peaks
				1,53.0385,353068.4
				2,58.0287,2792785.0
				3,65.0386,658922.6
				4,80.0493,1245393.9
				5,89.0386,197075.3
				6,90.0465,1478301.5
				7,91.0542,492732.3
				8,92.0496,847091.6
				9,93.0573,438372.5
				10,94.0651,1843415.5
				11,104.0494,1492832.1
				12,105.0572,342283.4
				13,106.0651,554345.7
				14,107.0729,3802069.2
				15,109.0448,4104045.0
				16,117.0572,2766784.8
				17,118.0651,6984889.5
				18,119.073,23419868.0
				19,120.0444,441039.2
				20,120.0682,814993.9
				21,122.0399,868780.7
				22,123.024,4874717.0
				23,131.0604,1157789.1
				24,132.0444,820019.6
				25,133.0519,675997.2
				26,134.04,1083790.9
				27,134.0599,276280.2
				28,135.0679,320048.3
				29,143.0604,3257895.0
				30,144.0683,2161949.8
				31,145.0522,1506548.5
				32,145.076,1934090.1
				33,146.0601,492020.0
				34,147.0678,9282966.0
				35,148.0395,684888.8
				36,150.0185,401211.1
				37,151.0628,2023816.4
				38,162.0351,405256.3
				39,164.0619,750866.1
				40,165.0652,3509387.0
				41,166.0777,360916.5
				42,170.0526,4448673.5
				43,172.0629,800674.9
				44,173.0712,399485.0
				45,174.0591,468144.5
				46,176.058,308428.2
				47,179.0576,3257102.2
				48,179.0727,682523.8
				49,180.0809,636600.2
				50,182.0525,1035865.1
				51,182.0964,471248.0
				52,183.0605,14038976.0
				53,184.0682,2585152.8
				54,185.0636,974596.5
				55,185.076,717101.1
				56,186.0711,709140.4
				57,190.062,972420.2
				58,191.0452,1014772.4
				59,191.0727,1213564.5
				60,192.0808,2108069.5
				61,193.0607,1188123.8
				62,193.0754,246036.0
				63,193.0887,2017168.6
				64,194.0965,410034.0
				65,196.0559,337356.6
				66,197.0636,22774342.0
				67,198.0714,13332562.0
				68,199.0553,1434523.2
				69,199.0792,3685567.5
				70,200.0632,366414.7
				71,200.087,1222256.6
				72,201.0535,419422.1
				73,204.0811,720136.5
				74,205.0762,13089082.0
				75,206.0837,632318.8
				76,208.0556,894711.9
				77,208.0995,196423.0
				78,209.0639,1083201.5
				79,209.1073,838498.2
				80,210.0714,18165078.0
				81,211.0793,46192864.0
				82,212.0871,23887306.0
				83,213.0588,284077.8
				84,213.0823,4937226.5
				85,213.0947,2924998.0
				86,214.0663,2250989.0
				87,218.0842,202801.3
				88,219.0917,12190314.0
				89,220.0995,4578312.0
				90,221.1074,18068918.0
				91,222.0714,8770740.0
				92,223.0666,1671277.5
				93,223.0793,1218917.0
				94,224.0745,4731208.0
				95,224.0869,1494703.8
				96,225.0823,16306684.0
				97,226.0663,777444.8
				98,226.0898,912923.4
				99,227.0744,1277806.1
				100,227.0979,12374092.0
				101,228.082,4722045.0
				102,228.1056,1636959.4
				103,235.0871,623783.1
				104,237.0824,1502684.6
				105,237.1024,339221.8
				106,238.0666,1177719.9
				107,238.0902,4093489.5
				108,239.0979,161992048.0
				109,240.0693,2397084.2
				110,240.1057,35525944.0
				111,241.0771,1009658.3
				112,241.0898,388817.2
				113,243.0692,2541622.5
				114,243.0923,1603178.8
				115,245.0727,226069.0
				116,245.0848,719179.7
				117,246.0564,193716.8
				118,247.0865,402515.2
				119,249.1026,889193.8
				120,253.0771,752734.2
				121,255.0928,2408389.5
				122,256.0638,764386.2
				123,256.1008,1105372.8
				124,257.0721,3145773.0
				125,267.0929,11593652.0
				126,268.1006,185117328.0
				127,270.0673,3382835.0
				128,270.0802,1236727.5
				129,271.0873,1572590.0
				130,272.0955,7972026.0
				131,283.0876,2594028.2
				132,284.0958,193305.0
				133,286.0987,4207901.0
				134,300.0905,71131760.0
				135,314.0936,11103459.0
			end
		end
		spectrum
			charge=0
			collision_energy=-1.0
			collision_record=75 (nominal)
			dbsource=MassBank
			exactmass=313.086269479
			formula=C16H12FN3O3
			inchi=C16H12FN3O3/c1-19-14-7-6-10(20(22)23)8-12(14)16(18-9-15(19)21)11-4-2-3-5-13(11)17/h2-8H,9H2,1H3
			level=2
			mode=1
			precursor_ion=[M+H]+
			precursor_mz=314.0935
			peaks
				1,53.0386,384313.9
				2,58.0287,2526201.5
				3,63.0229,155213.2
				4,65.0386,992204.9
				5,66.0464,657265.6
				6,67.0417,155143.1
				7,68.0495,174809.6
				8,77.0386,406560.2
				9,78.0337,323277.0
				10,78.0464,1151601.9
				11,80.0494,1220332.5
				12,89.0385,2659344.2
				13,90.0464,7316471.5
				14,91.0417,400432.2
				15,91.0542,2921091.8
				16,92.0495,810743.4
				17,92.0621,396194.1
				18,93.0573,646804.4
				19,94.0652,605720.9
				20,95.0492,467969.0
				21,103.0417,468591.7
				22,104.0494,5935422.5
				23,105.0447,490027.5
				24,105.0574,570328.5
				25,106.0651,1477276.2
				26,107.0729,3032544.2
				27,109.0448,4058066.2
				28,115.0417,429636.5
				29,116.0495,1783395.2
				30,117.0573,4124986.0
				31,118.0651,22985178.0
				32,119.073,27090800.0
				33,120.0444,516491.9
				34,120.0681,589287.5
				35,122.0401,1563072.0
				36,123.024,3550532.2
				37,129.0446,754316.3
				38,130.0401,157595.0
				39,131.0603,1356687.4
				40,132.0444,1788599.6
				41,133.0524,357037.5
				42,134.0401,1884397.4
				43,134.0601,854124.7
				44,136.0556,621373.9
				45,143.0605,6207642.0
				46,144.0682,2235924.2
				47,145.0523,1108402.5
				48,145.0762,2014995.4
				49,146.06,1026543.0
				50,147.0554,298458.1
				51,147.0679,4834114.0
				52,148.0392,466418.2
				53,148.0557,196142.7
				54,150.0188,199668.0
				55,150.0551,540237.1
				56,151.0541,168274.2
				57,151.0629,2314845.0
				58,152.0621,333894.7
				59,154.0654,191647.5
				60,159.0605,356445.8
				61,161.0636,182472.5
				62,162.0353,192573.5
				63,163.0539,155233.7
				64,164.062,1891831.5
				65,165.07,9026484.0
				66,166.0654,1053292.4
				67,166.0776,1368239.8
				68,167.073,499771.8
				69,168.0571,774165.2
				70,169.0648,165940.2
				71,170.0527,21698946.0
				72,171.0607,1883260.9
				73,172.056,645368.8
				74,173.0637,179974.7
				75,173.0705,238549.1
				76,174.0588,2632183.8
				77,174.0715,480879.5
				78,176.0581,361199.1
				79,177.0572,453934.3
				80,177.0699,173073.1
				81,178.0652,1628844.2
				82,179.0576,1777705.2
				83,179.0729,1112090.6
				84,180.0808,2030067.5
				85,182.0526,2126278.8
				86,183.0605,44577416.0
				87,184.0564,738633.1
				88,184.0683,5600215.5
				89,185.0636,2710444.0
				90,185.0761,2409641.5
				91,186.0475,686673.6
				92,186.059,287552.9
				93,186.0713,1708658.0
				94,190.0652,6083015.5
				95,191.0729,3586124.5
				96,192.0808,8535220.0
				97,193.0762,569590.2
				98,193.0888,2440202.5
				99,194.0967,1543800.8
				100,195.0607,1109722.9
				101,196.0558,2038669.4
				102,196.0682,892779.0
				103,196.0762,372931.7
				104,197.0636,24136716.0
				105,198.0714,42381308.0
				106,199.0555,1888013.9
				107,199.0666,568565.8
				108,199.0793,1877734.0
				109,200.0632,412516.2
				110,200.0744,177040.7
				111,200.0872,1658217.9
				112,201.0711,427782.5
				113,201.0824,675698.7
				114,202.0651,1522525.1
				115,203.0723,385564.9
				116,204.0809,3996051.8
				117,205.0762,22999564.0
				118,206.084,2618096.2
				119,207.0923,884889.8
				120,208.0558,3774175.5
				121,208.0757,526516.6
				122,209.0635,2315372.2
				123,209.1073,404436.7
				124,210.0715,29648074.0
				125,211.0793,44894268.0
				126,212.0751,3324342.2
				127,212.087,38866200.0
				128,213.0824,4183570.5
				129,213.0948,2065347.6
				130,214.043,299286.7
				131,214.0663,1505190.1
				132,217.0763,188475.6
				133,218.084,1263726.0
				134,219.0918,23231260.0
				135,220.0761,1285132.9
				136,220.0995,3730209.0
				137,221.1074,18513674.0
				138,222.0714,35548680.0
				139,223.0667,8760282.0
				140,223.0792,3152771.5
				141,224.0745,18883842.0
				142,224.0864,1507834.0
				143,225.0823,20160178.0
				144,226.0664,712612.9
				145,226.0904,666726.3
				146,227.0744,552344.2
				147,227.0979,10185717.0
				148,228.0821,1763090.5
				149,235.0868,379732.0
				150,237.0823,6960832.0
				151,238.0662,1707923.2
				152,238.0901,5917199.0
				153,239.0979,152175152.0
				154,240.0824,950151.9
				155,240.1057,9629814.0
				156,241.0771,674314.6
				157,243.069,1732830.9
				158,243.093,194982.2
				159,245.0847,409401.3
				160,247.0868,370111.8
				161,249.1028,623315.9
				162,252.0691,774136.2
				163,253.0773,751898.9
				164,255.0931,1071840.4
				165,256.0643,1715419.0
				166,267.0928,4369366.5
				167,268.1006,23713532.0
				168,270.067,1150705.0
				169,270.0803,918596.8
				170,271.0878,492219.6
				171,272.0955,3184968.0
				172,283.0875,162776.3
				173,300.0905,9381154.0
			end
		end
		spectrum
			charge=0
			collision_energy=-1.0
			collision_record=90 (nominal)
			dbsource=MassBank
			exactmass=313.086269479
			formula=C16H12FN3O3
			inchi=C16H12FN3O3/c1-19-14-7-6-10(20(22)23)8-12(14)16(18-9-15(19)21)11-4-2-3-5-13(11)17/h2-8H,9H2,1H3
			level=2
			mode=1
			precursor_ion=[M+H]+
			precursor_mz=314.0935
			peaks
				1,50.0151,158639.8
				2,51.0228,340713.5
				3,52.0182,131256.4
				4,53.0385,638732.8
				5,54.0338,162422.2
				6,58.0287,2873155.2
				7,63.0229,531188.4
				8,64.0307,92840.9
				9,65.0385,1605250.4
				10,66.0464,1136832.2
				11,67.0416,176116.0
				12,68.0494,149361.7
				13,77.0385,751699.1
				14,78.0337,457670.6
				15,78.0464,2002024.4
				16,79.0416,88625.0
				17,80.0494,1494407.1
				18,83.0291,463847.2
				19,88.0307,86881.6
				20,89.0385,10244552.0
				21,90.0464,13312559.0
				22,91.0416,936879.1
				23,91.0542,8832201.0
				24,92.0494,821859.9
				25,92.062,326033.7
				26,93.0574,698325.2
				27,94.0413,99581.8
				28,94.0651,198501.9
				29,95.0491,916636.4
				30,96.0443,882887.8
				31,102.0338,412776.1
				32,103.0416,542908.8
				33,103.0541,84952.5
				34,104.0494,10103490.0
				35,105.0334,191113.9
				36,105.0447,971284.8
				37,105.0573,507844.8
				38,106.0651,1994625.9
				39,107.0291,569480.7
				40,107.0728,1315044.4
				41,108.0369,191242.8
				42,109.0448,4583475.5
				43,110.06,151708.4
				44,113.0397,101088.0
				45,114.034,87828.9
				46,115.0416,696157.8
				47,116.0495,7168542.0
				48,117.0572,5773597.5
				49,118.0651,31211364.0
				50,119.0729,13077727.0
				51,120.0442,165526.8
				52,120.0681,193033.4
				53,121.0447,93385.7
				54,122.04,3349396.0
				55,123.024,1954342.1
				56,123.0352,409184.2
				57,128.0493,187919.2
				58,129.0446,2340932.8
				59,130.04,930563.4
				60,130.0649,117844.3
				61,131.0605,673103.3
				62,132.0443,1129047.0
				63,133.0447,940385.7
				64,133.0523,394126.7
				65,134.04,2986234.2
				66,134.06,2079411.5
				67,135.0478,325479.1
				68,136.0558,672471.6
				69,139.0542,498696.1
				70,140.0496,133999.1
				71,140.062,178442.7
				72,142.0526,602580.4
				73,143.0604,7383848.5
				74,144.0556,444896.0
				75,144.0681,1288476.8
				76,145.0522,428677.7
				77,145.076,1325393.2
				78,146.0527,577510.5
				79,146.0598,783380.4
				80,147.0551,145936.9
				81,147.0679,1214748.4
				82,148.0394,112165.3
				83,148.0555,383280.0
				84,150.0464,321208.4
				85,150.0543,244744.8
				86,151.0542,1959937.0
				87,151.0627,945513.9
				88,152.0621,1163522.6
				89,153.0698,469981.2
				90,154.0651,395908.8
				91,155.0603,141474.0
				92,157.0392,110097.4
				93,157.0448,424007.8
				94,158.0401,410541.1
				95,158.0527,460878.6
				96,159.0603,802022.4
				97,161.0636,518442.2
				98,161.0707,342309.1
				99,163.0541,1771524.0
				100,164.0497,462436.7
				101,164.062,3053694.2
				102,165.0699,24500272.0
				103,166.0652,1823573.5
				104,166.0774,1051776.4
				105,167.0727,849609.2
				106,168.0569,973725.1
				107,169.0445,176691.0
				108,169.0647,2400532.75
				109,170.0526,38144432.0
				110,171.048,414818.3
				111,171.0604,5019278.5
				112,172.0558,1123111.0
				113,173.0512,455685.6
				114,173.0638,306127.4
				115,173.0707,137925.3
				116,174.0588,4138757.5
				117,174.0713,556354.6
				118,175.0541,630505.1
				119,176.0494,105961.8
				120,176.0626,141603.7
				121,177.0572,2428368.5
				122,177.0693,834527.0625
				123,178.0651,5611468.5
				124,179.0602,2454407.8
				125,179.0727,1622288.2
				126,180.0807,3124215.0
				127,181.0443,762380.1
				128,181.0887,195196.4
				129,182.0526,2604995.8
